"netrad_toa","albedo","swabstoa_ave","swabstoa","swabstoa_soceans","sw_cre","olr_ave","olr","lw_cre","pwv","qv_200hpa","qv_600hpa","qv_925hpa","T_200hpa","T_600hpa","T_925hpa","CLWP_no_precip_cond","prec_mc","prec","tcc","tcc_isccp"
6.65625286102295,27.6513328552246,245.859848022461,67.1921615600586,28.7785663604736,57.6839447021484,239.203582763672,20.3585987091064,57.5574798583984,0.850908696651459,9.03406107681803e-05,0.000373757357010618,0.000628108507953584,7.50280666351318,18.3974151611328,4.52510261535645,0.224775224924088,8.47135452204384e-05,2.14702977245906e-05,116.519180297852,153.314331054688
8.96341419219971,26.9759960174561,248.154800415039,86.214714050293,19.5432968139648,83.3676605224609,239.191345214844,34.4719200134277,54.0609550476074,0.470416933298111,0.000124593716464005,0.000502045906614512,0.0015866142930463,13.9562854766846,21.5396690368652,5.62422513961792,0.282892167568207,6.05972709308844e-05,1.82300645974465e-05,109.641235351562,163.23274230957
19.0297966003418,24.0328254699707,258.156494140625,140.832229614258,38.0393714904785,123.117332458496,239.126678466797,24.8666095733643,41.2194175720215,2.22266554832458,4.56376874353737e-05,0.00140061462298036,0.00105057889595628,11.2872648239136,15.7971391677856,2.4587140083313,0.361186861991882,2.29868128371891e-05,2.71933276962955e-05,131.201507568359,186.997604370117
11.0983428955078,25.7546463012695,252.305252075195,103.226486206055,8.39351272583008,87.3622589111328,241.206939697266,28.7819366455078,55.9905433654785,1.12013173103333,0.000112124376755673,0.000735182489734143,0.000566556584089994,10.7860908508301,18.5342350006104,2.98422360420227,0.27100595831871,5.43272217328195e-05,2.38918819377432e-05,132.427749633789,183.323379516602
4.0836672782898,30.2380294799805,237.069488525391,70.9565811157227,56.3923149108887,60.4204444885254,232.985870361328,59.6933212280273,16.9112586975098,1.65876877307892,7.70405822549947e-05,0.000832376768812537,0.00119267741683871,11.6668157577515,15.0408315658569,4.71579647064209,0.333636164665222,5.5608030379517e-05,1.92073403013637e-05,75.1453552246094,101.297576904297
12.5867462158203,26.0245685577393,251.388000488281,92.5191192626953,9.00145816802979,71.3739395141602,238.801254272461,24.099235534668,44.0855979919434,0.607238173484802,0.000102178753877524,0.000728832033928484,0.00133405660744756,5.7707314491272,16.8569889068604,5.52037048339844,0.271472841501236,7.54624197725207e-05,2.21541504288325e-05,93.9201354980469,129.808258056641
8.7236442565918,25.8662223815918,251.926086425781,100.138198852539,7.09630918502808,90.2258377075195,243.202453613281,36.167293548584,73.8380661010742,1.0333446264267,0.00012653018347919,0.000627624103799462,0.00102379324380308,10.1685619354248,19.6084747314453,4.86135339736938,0.236445888876915,3.30707989633083e-05,2.43256763496902e-05,153.618865966797,181.815505981445
12.6376399993896,25.4334888458252,253.396591186523,107.449531555176,13.5611734390259,97.3538131713867,240.759002685547,23.7495193481445,54.2037582397461,1.14142620563507,0.000105041086499114,0.000622755731455982,0.00125275482423604,11.2100610733032,17.9804229736328,2.33575916290283,0.288538336753845,4.32516499131452e-05,3.31446863128804e-05,118.347526550293,182.918243408203
11.1974954605103,26.5799217224121,249.500747680664,92.5379791259766,12.4535551071167,96.1079483032227,238.30322265625,31.9491271972656,39.70263671875,2.62304139137268,9.98137620626949e-05,0.00132062484044582,0.00121439178474247,14.6717901229858,19.1306571960449,3.40759634971619,0.302651345729828,7.52272680983879e-05,1.86684028449235e-05,129.083709716797,177.775039672852
23.8707027435303,25.4555320739746,253.321685791016,120.073867797852,53.8974342346191,112.630462646484,229.451049804688,98.6224517822266,56.2455215454102,7.41293621063232,5.13659651915077e-05,0.000660212535876781,0.00299482862465084,20.0939388275146,11.858829498291,4.95388698577881,0.385734170675278,3.48457615473308e-05,2.9711147362832e-05,92.930778503418,152.427352905273
6.89526557922363,26.9863758087158,248.119506835938,108.557472229004,46.8960647583008,88.8486709594727,241.224151611328,41.3114051818848,60.658821105957,1.08177936077118,0.000119651143904775,0.000768627680372447,0.000925388827454299,8.15627670288086,18.9531478881836,3.4233832359314,0.501654207706451,2.74869726126781e-05,3.64881489076652e-05,144.196228027344,184.691497802734
12.4047870635986,26.2943000793457,250.471374511719,87.3801498413086,9.74838161468506,61.8053779602051,238.066589355469,30.3798637390137,39.5494689941406,0.767897605895996,8.04400697234087e-05,0.000349358160747215,0.00161154009401798,12.5179243087769,15.9390802383423,4.77511548995972,0.263638198375702,8.29399723443203e-05,2.3848933778936e-05,96.8705978393555,138.153854370117
6.4034423828125,25.8875942230225,251.853485107422,102.468955993652,11.0464630126953,90.7441940307617,245.449981689453,60.7774276733398,93.121826171875,0.871441662311554,0.000144894685945474,0.00278228474780917,0.000542680965736508,11.1331768035889,22.2797679901123,4.60337543487549,0.251923471689224,2.71955032076221e-05,4.71526873297989e-05,158.32551574707,201.765777587891
4.16372442245483,29.0264511108398,241.186798095703,45.4054374694824,30.7654037475586,44.4661750793457,237.023086547852,30.0802097320557,26.5607147216797,0.598521530628204,9.76070514298044e-05,0.000830887409392744,0.00325158005580306,6.06053495407104,15.712947845459,3.81042790412903,0.217051297426224,8.07280739536509e-05,2.05403830477735e-05,81.2519683837891,114.114471435547
23.4642162322998,25.5816230773926,252.893264770508,126.074737548828,62.7848091125488,118.077583312988,229.42903137207,101.128677368164,68.5088653564453,2.25311350822449,2.058998143184e-05,0.000895997742190957,0.00819248240441084,15.3120889663696,13.6374282836914,4.07219839096069,0.396559506654739,5.75216436118353e-05,3.72203576262109e-05,56.3754920959473,101.622360229492
13.8999032974243,25.7014789581299,252.485931396484,107.689819335938,10.2746992111206,91.0448608398438,238.586044311523,28.797399520874,52.2276268005371,0.786738634109497,9.1310270363465e-05,0.000521421257872134,0.00153411773499101,12.5517091751099,18.2311592102051,5.30274295806885,0.292437255382538,6.42129743937403e-05,2.37756521528354e-05,121.474967956543,177.556304931641
-10.1579761505127,33.4631958007812,226.109588623047,124.13916015625,51.0312423706055,144.481369018555,236.267562866211,35.6533889770508,33.902214050293,2.01710367202759,0.000131031702039763,0.00060456246137619,0.000953185721300542,8.58499336242676,19.6444625854492,5.8993706703186,0.28587943315506,7.56471490603872e-05,4.00283388444223e-05,67.7724761962891,69.9445571899414
-1.01979267597198,32.0835151672363,230.798095703125,106.447113037109,32.659065246582,114.826927185059,231.817947387695,73.5569610595703,29.3798294067383,0.607331275939941,7.63620773795992e-05,0.000433394510764629,0.00104820833075792,12.6557388305664,17.1677169799805,4.21905422210693,0.166538283228874,5.83802102482878e-05,1.52619704749668e-05,63.6916465759277,86.6464157104492
11.5666341781616,29.7119922637939,238.857162475586,114.911582946777,13.4167032241821,125.819564819336,227.290512084961,123.641983032227,71.0946731567383,4.53044939041138,3.70812667824794e-05,0.000657966244034469,0.00206817127764225,13.7009372711182,15.9668951034546,2.74377250671387,0.237831860780716,3.986896990682e-05,2.25901712838095e-05,80.5456390380859,116.379707336426
21.9044361114502,25.4203357696533,253.441268920898,110.274032592773,44.5329284667969,91.0457763671875,231.53694152832,78.5309829711914,42.7285232543945,3.15316700935364,1.93979449250037e-05,0.00101062853354961,0.00151205458678305,18.5699501037598,13.8612623214722,2.48703527450562,0.340637356042862,5.98364604229573e-05,2.28947174036875e-05,77.7131500244141,129.338653564453
18.1923751831055,24.1138725280762,257.880981445312,143.817199707031,27.8687953948975,122.470039367676,239.68864440918,30.367603302002,48.0140533447266,2.42477202415466,5.38103377039079e-05,0.00118765654042363,0.00070038519334048,10.650050163269,13.5485000610352,3.9595320224762,0.303474515676498,5.44870345038362e-05,2.19776356971124e-05,142.921630859375,193.999496459961
-8.71713733673096,31.8241844177246,231.67936706543,115.681846618652,78.6044158935547,82.7062759399414,240.396484375,45.895938873291,54.2468528747559,1.66544198989868,0.000103907346783672,0.00226156460121274,0.00128213106654584,8.389817237854,17.7974071502686,5.3190221786499,0.535709023475647,4.8451929615112e-05,4.91634236823302e-05,118.888229370117,128.398391723633
5.96837091445923,30.8349285125732,235.041137695312,61.738395690918,26.2234725952148,84.5884323120117,229.072784423828,91.5488128662109,42.0795669555664,2.31497836112976,4.46731464762706e-05,0.0012435702374205,0.00107759551610798,13.077395439148,15.1290903091431,2.94641542434692,0.150837615132332,5.11995967826806e-05,2.36170617426978e-05,44.2127113342285,57.6560592651367
27.6215267181396,24.8779830932617,255.284423828125,145.005233764648,73.6245422363281,134.645278930664,227.662857055664,131.672332763672,85.6314239501953,12.2933683395386,0.000148057370097376,0.00170677504502237,0.00372535991482437,29.1058654785156,12.1349906921387,3.65990233421326,0.391527533531189,2.99516104860231e-05,3.17480516969226e-05,109.608238220215,157.873382568359
9.54708003997803,27.1875419616699,247.435897827148,70.5346984863281,9.2110767364502,50.5489959716797,237.888793945312,35.6406669616699,39.8301811218262,12.589259147644,0.000113883892481681,0.00129035639110953,0.00646894564852118,14.8668022155762,22.568717956543,5.77013540267944,0.234236046671867,8.45454051159322e-05,2.90178159048082e-05,94.1425247192383,126.368522644043
8.51429462432861,30.2432498931885,237.051818847656,57.221508026123,13.0736589431763,77.7841567993164,228.537490844727,95.3744125366211,50.994010925293,1.50017178058624,2.35463467106456e-05,0.000765095988754183,0.0013044560328126,13.6978769302368,12.5699214935303,2.62177920341492,0.186021938920021,6.16684919805266e-05,1.89077054528752e-05,44.6098709106445,56.1431846618652
34.4017486572266,31.3457927703857,233.305038452148,218.746154785156,56.1228561401367,239.78938293457,198.9033203125,370.477935791016,283.905242919922,83.6171722412109,0.00210257759317756,0.0146176097914577,0.00870588235557079,99.6510772705078,19.8821716308594,9.50498580932617,0.413475960493088,0.000112553723738529,8.05064701125957e-05,105.732131958008,131.770904541016
3.48471689224243,29.2094173431396,240.565048217773,76.6315155029297,56.1999092102051,60.3488121032715,237.080276489258,31.3148899078369,47.0346565246582,0.453125894069672,0.000121852041047532,0.000552703684661537,0.00152267026714981,11.1287279129028,20.3368186950684,7.278564453125,0.667482137680054,8.36502658785321e-05,1.97210592887131e-05,104.465293884277,140.1015625
3.69176626205444,28.2936267852783,243.677169799805,105.332458496094,70.8822708129883,109.910011291504,239.9853515625,50.1869926452637,72.5261535644531,0.894141852855682,0.00011318783799652,0.000793563725892454,0.00113344215787947,9.43216133117676,18.0263080596924,3.23432302474976,0.869329690933228,2.36083487834549e-05,4.09567728638649e-05,156.421035766602,201.282745361328
8.80627822875977,29.8586692810059,238.358734130859,104.396881103516,11.6966342926025,119.328765869141,229.552444458008,97.346565246582,48.0377960205078,1.11186397075653,7.28766244719736e-05,0.00166496820747852,0.0007365204510279,10.3549842834473,16.814395904541,3.39339661598206,0.285973638296127,4.58381618955173e-05,3.20365179504734e-05,95.0568466186523,130.231948852539
11.3750848770142,25.0030746459961,254.859283447266,124.737998962402,17.230016708374,106.302360534668,243.484222412109,40.3712463378906,71.1855926513672,0.888065755367279,0.000128890678752214,0.00108842505142093,0.000597296631895006,11.661340713501,19.9977054595947,3.61611747741699,0.300703436136246,6.60946752759628e-05,3.26748195220716e-05,168.095504760742,213.185699462891
18.5836524963379,26.2129249572754,250.74787902832,93.0218124389648,9.34946060180664,81.8235092163086,232.164291381836,72.0088729858398,30.7688732147217,3.42181324958801,6.39554309600499e-06,0.00132004334591329,0.00180133583489805,15.1720390319824,13.3310127258301,3.15655779838562,0.280831873416901,4.03596386604477e-05,2.21734244405525e-05,87.6385040283203,136.070999145508
-24.4043579101562,39.5939102172852,205.275787353516,297.519104003906,105.09789276123,313.544647216797,229.680206298828,84.9155044555664,24.5991897583008,10.7414293289185,7.69733524066396e-05,0.00188659864943475,0.00100498530082405,9.7656135559082,15.2498292922974,6.88517141342163,1.58221209049225,6.68201537337154e-05,2.62667872448219e-05,63.1103858947754,59.9894523620605
18.6377620697021,24.3248195648193,257.164184570312,135.935531616211,30.5312175750732,117.434745788574,238.526428222656,28.0582332611084,37.1503257751465,2.50681042671204,1.66667450685054e-05,0.00192482327111065,0.00136151583865285,13.6258926391602,16.2141914367676,2.12148690223694,0.311403274536133,8.07810502010398e-05,3.62019891326781e-05,136.331481933594,198.117080688477
14.2401542663574,24.6521625518799,256.051818847656,124.088737487793,28.6169281005859,119.373382568359,241.811584472656,25.4548206329346,55.2534141540527,2.29501104354858,0.000104925813502632,0.00074661779217422,0.00134945975150913,10.0595483779907,15.8652544021606,2.47328495979309,0.347705632448196,4.87460347358137e-05,3.57206117769238e-05,144.721893310547,192.349868774414
7.88919734954834,27.4437866210938,246.565139770508,87.9175491333008,40.4847679138184,72.012321472168,238.675933837891,26.5661239624023,37.5835113525391,1.64954650402069,7.38583548809402e-05,0.000461884919786826,0.00174222816713154,8.35756874084473,15.7073106765747,3.61488652229309,0.328372269868851,4.4040509237675e-05,2.91133510472719e-05,104.847579956055,154.73014831543
9.49682140350342,27.9787578582764,244.747192382812,80.428337097168,14.7602272033691,77.0240325927734,235.250259399414,47.6139450073242,28.8576946258545,0.599219977855682,0.000108222389826551,0.000538374413736165,0.000662220933008939,12.7318572998047,19.4131240844727,3.78853344917297,0.322222590446472,3.1065948860487e-05,1.42693907037028e-05,118.400657653809,161.318374633789
11.3043937683105,27.0923557281494,247.759384155273,100.93790435791,42.372802734375,99.3576278686523,236.454986572266,50.726505279541,41.5687942504883,7.90329647064209,0.00011535405064933,0.00092230987502262,0.00558971194550395,13.0801935195923,22.8061065673828,4.95129299163818,0.327299326658249,7.62603885959834e-05,1.93722153198905e-05,88.3093566894531,122.055122375488
7.98846817016602,28.2514781951904,243.8203125,71.8499221801758,5.65277814865112,74.7272262573242,235.831924438477,45.6930694580078,29.6095409393311,4.95957279205322,8.60794025356881e-05,0.00134013197384775,0.0033450536429882,10.7798795700073,17.4900436401367,3.64743423461914,0.278751909732819,9.95160298771225e-05,2.65224643953843e-05,85.6953125,120.123741149902
17.039924621582,24.0940895080566,257.948272705078,140.746322631836,31.023193359375,123.665969848633,240.908325195312,27.6041736602783,51.6702842712402,3.09634065628052,6.63205719320104e-05,0.00126470997929573,0.00150691764429212,11.8052797317505,16.2749996185303,2.12932968139648,0.321127355098724,3.02122498396784e-05,3.69819535990246e-05,144.232604980469,196.909576416016
15.3069038391113,24.3494396209717,257.080505371094,135.6865234375,24.4931793212891,114.066230773926,241.77360534668,26.8682136535645,62.4061470031738,0.745095610618591,0.0001215119191329,0.00264314329251647,0.000724850920960307,8.675705909729,21.6127014160156,3.2279646396637,0.286470234394073,3.70764792023692e-05,2.4777626094874e-05,158.93782043457,207.685943603516
6.39918756484985,27.3153190612793,247.001647949219,86.1845703125,32.903434753418,77.1448669433594,240.602478027344,35.3652229309082,56.1721534729004,0.544922471046448,0.000140545380418189,0.00178551021963358,0.00111976859625429,8.93824005126953,22.2909355163574,2.98387598991394,0.318868279457092,4.16223156207707e-05,4.09369422413874e-05,155.393829345703,190.76530456543
7.96047067642212,29.3656826019287,240.034042358398,63.315544128418,49.5076026916504,53.8771629333496,232.073516845703,66.0250930786133,24.7641353607178,0.921520054340363,2.97138449241174e-05,0.000352319068042561,0.00112715328577906,12.556001663208,14.0048608779907,2.99877977371216,0.30127364397049,7.29199673514813e-05,2.68028961727396e-05,76.792121887207,122.58130645752
9.40836429595947,28.6939716339111,242.316650390625,64.897102355957,9.23663234710693,76.983772277832,232.908248901367,65.1798934936523,27.7178611755371,1.32762169837952,8.79987928783521e-05,0.000985124381259084,0.0055480794981122,12.7192659378052,17.6641635894775,3.55466508865356,0.251402229070663,6.8471024860628e-05,3.13444470521063e-05,65.7302322387695,93.5587158203125
9.8902587890625,29.3224239349365,240.18098449707,76.8155899047852,28.6442317962646,75.5917358398438,230.290786743164,84.6166687011719,41.4700164794922,0.816639006137848,3.2196068787016e-05,0.00114229996688664,0.0010988456197083,13.7934627532959,16.0481147766113,1.96087324619293,0.296949595212936,5.03014052810613e-05,2.68222229351522e-05,85.6265029907227,136.030349731445
21.3484115600586,22.2430877685547,264.238494873047,187.485015869141,43.5899925231934,179.418304443359,242.890106201172,41.5911674499512,59.4425773620605,3.05771255493164,8.15956518636085e-05,0.00238911458291113,0.000888418406248093,9.87798881530762,16.7261123657227,2.57336807250977,0.336944043636322,9.05059350770898e-05,2.71463723038323e-05,169.917144775391,241.855712890625
7.27103233337402,27.1909027099609,247.42448425293,81.4936141967773,19.1169815063477,71.8437347412109,240.153457641602,23.1503086090088,50.8031883239746,0.960051000118256,0.000114401722385082,0.000505273521412164,0.000681490811984986,10.0128593444824,18.395263671875,3.00879955291748,0.286870986223221,3.40189544658642e-05,2.28542794502573e-05,144.571014404297,185.96208190918
25.7000198364258,23.0798587799072,261.394927978516,169.776931762695,75.4412307739258,155.206283569336,235.694839477539,66.4584732055664,48.4988784790039,5.70835828781128,2.93485118163517e-05,0.000905167951714247,0.00225579645484686,19.065279006958,12.586817741394,2.72896528244019,0.419011741876602,2.38399497902719e-05,2.32974671234842e-05,128.34538269043,190.501663208008
22.5776023864746,21.0365676879883,268.338531494141,218.460250854492,82.1963348388672,200.956771850586,245.760925292969,53.3110008239746,85.9662628173828,3.16631102561951,9.67809828580357e-05,0.00102054898161441,0.000972373643890023,12.7770109176636,17.5124702453613,3.96843314170837,0.417168110609055,5.01917602377944e-05,2.43557733483613e-05,167.393035888672,242.036437988281
10.1687517166138,31.7330951690674,231.98893737793,91.0677795410156,43.2082023620605,87.997917175293,221.820159912109,150.418273925781,97.1444320678711,2.81983351707458,5.78805011173245e-05,0.00153350282926112,0.00106287596281618,23.5157451629639,12.4758596420288,2.40086007118225,0.284778296947479,3.85467792511918e-05,3.10248651658185e-05,59.5181045532227,74.2657318115234
21.8127136230469,27.9491786956787,244.847671508789,67.6204299926758,9.76928424835205,65.8191986083984,223.034927368164,147.878082275391,96.8886642456055,9.08052158355713,0.000141886310302652,0.00245893863029778,0.00233102077618241,30.5126152038574,10.9471263885498,3.03027868270874,0.296339899301529,3.58699435309973e-05,3.35844088112935e-05,73.9657592773438,94.5449066162109
17.6023807525635,25.5044193267822,253.155609130859,106.197593688965,11.9952411651611,85.2554626464844,235.55322265625,48.8211669921875,27.101016998291,2.19216299057007,3.82360667572357e-05,0.000687437888700515,0.000698861724231392,12.1729698181152,13.5030584335327,2.99170994758606,0.282266408205032,5.24304632563144e-05,1.78334503289079e-05,85.9041137695312,148.696365356445
16.1543998718262,25.205493927002,254.171432495117,111.182411193848,15.4576454162598,92.4065322875977,238.017028808594,27.8872203826904,28.0077819824219,1.52901113033295,6.05819186603185e-05,0.000746287114452571,0.00303393858484924,10.4616899490356,13.8417043685913,2.81671404838562,0.269933760166168,6.54939212836325e-05,1.9379664081498e-05,89.9034881591797,131.34407043457
-14.762640953064,37.7516670227051,211.536209106445,246.197555541992,87.2709579467773,266.420745849609,226.298843383789,109.864051818848,47.8816223144531,16.1348400115967,4.44220531790052e-05,0.00276936986483634,0.0014061137335375,11.725830078125,13.4905519485474,4.93014812469482,1.14597582817078,6.92977919243276e-05,2.91416999971261e-05,61.532398223877,49.4436645507812
16.1841430664062,24.336763381958,257.123596191406,137.08283996582,57.2472152709961,121.935913085938,240.939437866211,20.1004467010498,56.909122467041,2.58673453330994,0.000101293866464403,0.000327852641930804,0.000841004657559097,8.95168876647949,15.8689517974854,3.32625603675842,0.389333963394165,7.4450799729675e-05,2.18672776099993e-05,136.654266357422,192.943771362305
25.0209808349609,24.3724098205566,257.002502441406,143.833541870117,66.1851654052734,137.681030273438,231.9814453125,83.0863723754883,44.6050567626953,8.59252548217773,4.13783818657976e-05,0.00151035061571747,0.00270386459305882,21.0788154602051,11.9552431106567,3.27726888656616,0.411076903343201,2.85093046841212e-05,2.53083617280936e-05,110.099906921387,163.376388549805
6.91013622283936,26.8640308380127,248.535247802734,106.798263549805,47.7020263671875,95.4131088256836,241.625137329102,51.490837097168,71.4646606445312,0.970711648464203,9.96004673652351e-05,0.00195562653243542,0.00110047240741551,12.7170457839966,17.4536991119385,3.66940569877625,0.322932243347168,4.17436349380296e-05,4.44679535576142e-05,153.564270019531,198.364791870117
11.7639579772949,26.4896659851074,249.807495117188,90.814697265625,17.6130409240723,90.5807418823242,238.043502807617,31.3868846893311,42.7971954345703,1.58580231666565,9.53035705606453e-05,0.000420243683038279,0.00105537672061473,10.6489181518555,16.3524055480957,3.19987607002258,0.251946985721588,4.18073032051325e-05,2.36451414821204e-05,120.015464782715,164.189147949219
8.80000400543213,27.4414443969727,246.57307434082,73.5427474975586,17.3814125061035,52.2307777404785,237.773071289062,31.2397117614746,41.096248626709,0.644785106182098,0.000131898559629917,0.000377383985323831,0.00067511759698391,10.243275642395,20.2795352935791,4.94304513931274,0.257759690284729,6.66938576614484e-05,2.28114240599098e-05,139.250503540039,152.364379882812
16.9455471038818,24.3188591003418,257.184417724609,143.298721313477,60.3720550537109,153.164886474609,240.238891601562,32.1836624145508,53.8337860107422,2.12451863288879,8.34153979667462e-05,0.000320391554851085,0.000655831303447485,11.9239149093628,17.6635704040527,2.65834283828735,0.376893907785416,3.7074936699355e-05,2.33621958614094e-05,158.627807617188,204.594207763672
5.94874095916748,32.6740379333496,228.79133605957,111.434120178223,39.6250190734863,110.757904052734,222.84260559082,147.182998657227,87.166145324707,4.05267477035522,4.03587982873432e-05,0.00189187249634415,0.00109588366467506,21.0236320495605,13.2419748306274,3.76277685165405,0.20737624168396,4.21732620452531e-05,3.48114117514342e-05,66.9037551879883,54.4877624511719
13.0743846893311,25.0176391601562,254.809799194336,114.207138061523,25.6280422210693,89.1828689575195,241.735397338867,28.8560523986816,55.3177223205566,1.46332347393036,0.000107979009044357,0.00084170768968761,0.00378623395226896,3.83669948577881,16.6911392211914,4.34029293060303,0.287470579147339,6.28244379186071e-05,2.62845132965595e-05,82.3772354125977,127.948509216309
26.4267539978027,28.1575527191162,244.139572143555,75.4017944335938,15.6743469238281,75.9028625488281,217.712738037109,199.746154785156,144.772323608398,25.5508575439453,0.000392410700442269,0.00398950884118676,0.00470994645729661,48.5310478210449,12.5934190750122,5.50669145584106,0.217494010925293,3.59067198587582e-05,4.1903585952241e-05,79.1587371826172,91.1370697021484
14.5538034439087,27.1466903686523,247.574768066406,79.0088195800781,7.56169748306274,74.8939590454102,233.020874023438,65.8226318359375,34.0554618835449,2.10190320014954,4.12894514738582e-05,0.000569965515751392,0.00184836343396455,12.7809772491455,13.4260540008545,2.69867086410522,0.302284181118011,4.13498928537592e-05,2.07727225642884e-05,98.4973678588867,149.267013549805
5.53943157196045,28.579776763916,242.704696655273,73.3451080322266,48.2929077148438,63.3764457702637,237.165313720703,32.0509262084961,36.6805152893066,0.896585941314697,0.000102752666862216,0.000352487666532397,0.000816683634184301,9.07009601593018,18.8719272613525,3.54136657714844,0.30291759967804,2.40782865148503e-05,2.88758164970204e-05,116.96639251709,155.149673461914
4.39768266677856,31.8958759307861,231.435699462891,87.8666687011719,44.9421806335449,94.2989959716797,227.038116455078,107.996864318848,52.9154586791992,0.411486566066742,7.38818052923307e-05,0.000369494024198502,0.00132722803391516,14.626615524292,17.1853103637695,5.02850770950317,0.463130503892899,6.76389026921242e-05,2.39404507738072e-05,48.7893981933594,77.1099472045898
10.4726028442383,27.1823501586914,247.453552246094,69.3355178833008,14.2800912857056,61.7831611633301,236.980972290039,35.0692863464355,31.7159976959229,0.911630988121033,9.81438352027908e-05,0.000350300018908456,0.00103997602127492,11.3294343948364,17.8028354644775,4.22326803207397,0.217426061630249,6.81838355376385e-05,1.711161712592e-05,112.173347473145,141.211929321289
