"netrad_toa","netheat_grnd","albedo","swabstoa_ave","swabstoa","swabstoa_soceans","sw_cre","olr_ave","olr","lw_cre","pwv","qv_100hpa","qv_200hpa","qv_600hpa","qv_925hpa","T_trop","T_100hpa","T_200hpa","T_600hpa","T_925hpa","TLWP","TIWP","prec_mc","prec","prec_amazon","tcc","tcc_isccp","tcc_shcu","tcc_sc","cdnc","sfcwind","T_for_Phase0.90","Z_for_Phase0.90","Trop_Cyclone_Count","StreamFunction_DJF","StreamFunction_JJA"
7.75,7.80999994277954,39.9490013122559,204.449996948242,300.594360351562,58.6427154541016,321.284118652344,196.710006713867,351.418090820312,284.236053466797,45.4378471374512,2.71874087047763e-05,0.00065312156220898,0.00807851273566484,0.00571224885061383,1.97605895996094,41.4186859130859,64.1750106811523,10.814826965332,6.8745584487915,0.0751067399978638,0.611219823360443,2.62198682321468e-05,7.34705536160618e-05,3.96616596844979e-05,104.382667541504,108.715232849121,115.19149017334,104.406982421875,225.863998413086,8.48643016815186,91.7653961181641,10.1561212539673,0,146.50927734375,171.56901550293
-2.21000003814697,-2.04999995231628,35.7550010681152,218.740005493164,184.410827636719,38.4673309326172,207.149642944336,220.949996948242,153.923812866211,105.661293029785,8.89535236358643,7.75053013057914e-06,1.48508461279562e-05,0.00165761541575193,0.00169969082344323,3.82640838623047,7.1102705001831,12.9472341537476,5.62350463867188,7.39641427993774,0.0482220724225044,0.150392904877663,5.76499805902131e-05,3.89969027310144e-05,3.88853586628102e-05,37.520824432373,46.1274909973145,64.3228454589844,29.7557830810547,202.027816772461,4.94206666946411,69.6389236450195,10.5573225021362,4,153.919677734375,255.670974731445
-10.6400003433228,-10.4099998474121,30.7329998016357,235.830001831055,74.7447662353516,36.5657615661621,88.7980041503906,246.479995727539,59.1978492736816,82.8041687011719,1.23629403114319,7.3097221502394e-06,0.000110927903733682,0.000604182714596391,0.0007440549088642,2.41713714599609,6.33116054534912,4.36621522903442,11.4188785552979,8.59788417816162,0.188764780759811,0.143210038542747,8.75490950420499e-05,3.21575498674065e-05,3.2984469726216e-05,120.652908325195,91.1336212158203,103.969207763672,142.828811645508,209.346878051758,4.02533864974976,17.4341239929199,2.39263439178467,7,192.159576416016,279.617218017578
-19.7199993133545,-19.5799999237061,39.6640014648438,205.429992675781,300.944671630859,44.611141204834,308.927795410156,225.149993896484,123.015068054199,70.5205612182617,7.7638463973999,7.75707121647429e-06,2.86561025859555e-05,0.00149671291001141,0.00111058109905571,3.49744415283203,8.68400001525879,10.2392110824585,8.26121139526367,8.69499683380127,0.245975732803345,0.351608842611313,2.64940263150493e-05,3.02739608741831e-05,2.96702273772098e-05,70.1682662963867,91.7323303222656,116.852767944336,256.280456542969,172.781784057617,3.48119425773621,81.6844253540039,12.9912023544312,10,179.08154296875,313.237457275391
-6.17999982833862,-6.13000011444092,40.6180000305176,202.179992675781,313.549713134766,71.0143737792969,325.375030517578,208.360000610352,251.239135742188,189.637466430664,20.5705547332764,6.04103570367442e-06,0.000138746312586591,0.00356185249984264,0.00301213166676462,3.75180053710938,11.8583993911743,26.2301559448242,1.9209817647934,7.04173135757446,0.0967269092798233,0.995274901390076,2.3218133719638e-05,4.59111288364511e-05,3.29732210957445e-05,77.2818756103516,82.3327484130859,97.1963806152344,149.37174987793,312.290405273438,5.5708966255188,118.181076049805,16.779899597168,7,149.536239624023,231.490951538086
1.39999997615814,1.35000002384186,38.2970008850098,210.080001831055,252.903213500977,53.5788078308105,270.401763916016,208.690002441406,246.655181884766,188.429107666016,30.736515045166,3.32262789015658e-06,0.00028295285301283,0.00504265492781997,0.00433955993503332,2.46626281738281,22.1726989746094,37.4413642883301,5.64305067062378,6.53170013427734,0.0789130628108978,0.308980166912079,4.19425559812225e-05,5.41336739843246e-05,4.09927415603306e-05,97.0223617553711,83.2130126953125,90.9145965576172,147.451171875,197.949584960938,6.85588455200195,95.4245681762695,12.0527801513672,3,140.466369628906,216.133193969727
-5.57000017166138,-5.46999979019165,39.9179992675781,204.559997558594,300.381713867188,48.5407829284668,322.794891357422,210.130004882812,238.223159790039,181.027496337891,21.2953147888184,5.42020825378131e-06,0.000162047232151963,0.00358081702142954,0.00386902806349099,3.07892608642578,15.486270904541,27.980411529541,1.64592325687408,6.51583480834961,0.323326796293259,0.382528483867645,2.14792762562865e-05,4.85444579680916e-05,3.77779142581858e-05,53.5144309997559,73.1280975341797,21.5340633392334,44.2041244506836,175.115951538086,6.09864664077759,72.4878692626953,9.49250221252441,2,161.09619140625,225.392242431641
-15.1400003433228,-14.9799995422363,37.5419998168945,212.649993896484,238.6650390625,48.1558647155762,252.250640869141,227.800003051758,101.60245513916,48.069709777832,12.7871255874634,7.26118287275312e-06,2.19040030060569e-05,0.00247273920103908,0.001201675622724,2.65501403808594,4.96453428268433,7.86529636383057,7.78871202468872,7.77167224884033,0.176732048392296,0.0862247347831726,3.18733254971448e-05,2.83925364783499e-05,3.01903310173657e-05,34.6874504089355,33.6052627563477,113.604568481445,96.7974395751953,239.448532104492,2.94071745872498,86.7617111206055,14.0445728302002,7,180.353744506836,315.484680175781
-1.61000001430511,-1.49000000953674,37.257999420166,213.619995117188,223.966857910156,44.7847213745117,246.630294799805,215.220001220703,197.190811157227,142.283111572266,15.5524396896362,6.94898881192785e-06,6.41584920231253e-05,0.00292601389810443,0.00239283172413707,3.50799560546875,7.630042552948,18.3389472961426,2.42519330978394,6.38973140716553,0.118672296404839,0.156299754977226,2.29345041589113e-05,3.87445506930817e-05,3.23312560794875e-05,46.0457458496094,42.9515991210938,51.3411445617676,31.3643817901611,225.805526733398,4.94782829284668,66.0368270874023,9.46634387969971,3,158.207534790039,235.145080566406
-15.8400001525879,-15.8199996948242,41.3680000305176,199.619995117188,336.926422119141,67.9238815307617,347.318420410156,215.460006713867,193.721221923828,140.705596923828,13.3410577774048,7.93115123087773e-06,3.63514300261158e-05,0.00216080667451024,0.00219176220707595,3.91925048828125,9.84991550445557,18.5204200744629,4.47255611419678,7.75959920883179,0.0735700950026512,0.406581163406372,3.526356886141e-05,2.94305573333986e-05,3.5887976991944e-05,88.5605316162109,96.8154678344727,112.29711151123,233.966323852539,185.140319824219,3.89299631118774,56.5395698547363,8.4089527130127,5,155.127380371094,260.284576416016
-0.259999990463257,-0.270000010728836,32.7550010681152,228.949996948242,111.710975646973,18.4731140136719,136.641586303711,229.210006713867,96.5822601318359,54.2272872924805,1.88097786903381,3.62865262104606e-06,1.36331054818584e-05,0.000750579813029617,0.000634044234175235,1.34449768066406,10.0596218109131,14.856240272522,10.0088863372803,7.81044960021973,0.100269213318825,0.0537417531013489,8.54494646773674e-05,2.5943860237021e-05,3.02009902952705e-05,42.8035621643066,58.7642135620117,28.5130443572998,27.6859951019287,326.800415039062,4.22597599029541,34.4825172424316,6.06481504440308,1,180.275680541992,240.448425292969
-6.23999977111816,-6.19000005722046,38.9599990844727,207.820007324219,277.429138183594,40.494026184082,301.174011230469,214.070007324219,208.03044128418,150.262130737305,17.9338455200195,6.90587467033765e-06,8.92976022441871e-05,0.00371227413415909,0.00189229310490191,3.75332641601562,9.02182006835938,20.7122230529785,2.98531079292297,6.62706756591797,0.2119020819664,0.239389106631279,3.6249515687814e-05,3.63855870091356e-05,3.49051006196532e-05,44.9081611633301,64.7509231567383,41.4144668579102,36.2270202636719,184.646636962891,5.58475685119629,77.1083602905273,10.9974689483643,3,160.565277099609,234.153137207031
3.80999994277954,3.74000000953674,35.5839996337891,219.320007324219,196.636825561523,22.5226917266846,223.833602905273,215.5,207.652297973633,154.827133178711,17.6130084991455,6.39095424048719e-06,0.000140066680614837,0.00317545747384429,0.00201677693985403,4.22239685058594,10.7901363372803,23.0564231872559,2.87232851982117,5.91144895553589,0.115941390395164,0.292138248682022,4.80662674817722e-05,4.73916297778487e-05,3.74632436432876e-05,48.1810684204102,64.9546127319336,54.9866561889648,29.0440311431885,224.744979858398,5.35448837280273,72.1270294189453,9.59612655639648,0,153.715209960938,199.808578491211
-22.6000003814697,-22.4899997711182,42.9039993286133,194.389999389648,385.60595703125,75.3658905029297,398.680511474609,216.990005493164,183.291534423828,123.901062011719,21.0670928955078,7.58791111366008e-06,1.34825486384216e-05,0.00396629655733705,0.00200784625485539,3.24703216552734,10.0432357788086,17.2249851226807,4.01424360275269,7.15929698944092,0.539196372032166,0.359012246131897,2.79917112493422e-05,2.90205407509347e-05,3.33945172314998e-05,67.9796447753906,78.4981384277344,97.7094573974609,135.784088134766,213.701095581055,3.39290904998779,87.7099151611328,12.9240369796753,14,181.231185913086,324.815795898438
0.340000003576279,0.389999985694885,39.0190010070801,207.619995117188,271.616668701172,58.5297050476074,289.345031738281,207.279998779297,261.73046875,201.722061157227,20.9099559783936,2.94939081868506e-06,0.000291005853796378,0.00369983213022351,0.00300336070358753,1.1209716796875,21.1307067871094,38.3719177246094,2.96254253387451,6.63421535491943,0.0733580514788628,0.230684265494347,4.59870789200068e-05,5.14892053615768e-05,3.9267550164368e-05,83.6730346679688,92.1765975952148,106.162055969238,165.251388549805,274.946197509766,6.88619804382324,46.6869850158691,5.47906970977783,0,147.101547241211,190.163909912109
-0.790000021457672,-0.819999992847443,37.7210006713867,212.039993286133,233.673599243164,55.7229347229004,252.125961303711,212.830001831055,218.103637695312,160.668304443359,19.4720573425293,5.05926027472015e-06,0.000176297311554663,0.00321830855682492,0.00271325628273189,2.65164947509766,16.0129070281982,28.6233654022217,2.17798447608948,6.0452470779419,0.142183437943459,0.620993554592133,4.78195652249269e-05,4.5652712287847e-05,3.93006303056609e-05,41.4550476074219,52.1812973022461,111.299903869629,83.2374496459961,245.218734741211,5.33877420425415,73.1620559692383,9.82408714294434,1,160.654739379883,211.952117919922
-16.9099998474121,-16.7600002288818,33.8639984130859,225.169998168945,151.273086547852,36.8812599182129,167.988784790039,242.080001831055,30.0322036743164,48.6972389221191,0.51852810382843,5.37022651769803e-06,7.43334021535702e-05,0.00122047204058617,0.000755964138079435,1.54982757568359,10.64697265625,6.55515384674072,11.2026872634888,9.02835655212402,0.344434410333633,0.131479531526566,0.00012646519462578,4.09655294788536e-05,2.68330659309868e-05,73.0866851806641,57.6563606262207,98.4299087524414,221.18342590332,175.886459350586,3.89660453796387,31.1869468688965,7.08637475967407,0,195.050598144531,269.76220703125
-3.39000010490417,-3.3199999332428,38.0589981079102,210.889999389648,253.16357421875,40.1199798583984,274.965789794922,214.279998779297,208.937805175781,153.196792602539,24.0036144256592,5.04950776303303e-06,0.00019722236902453,0.00396923907101154,0.00321702379733324,3.47663116455078,11.7745523452759,28.1001930236816,3.74717617034912,6.21806383132935,0.168929949402809,0.467112064361572,4.81475472042803e-05,4.5906886953162e-05,3.51461894751992e-05,53.3849639892578,66.9785003662109,59.3564910888672,65.2159042358398,295.416412353516,5.87360143661499,53.2820625305176,6.35841751098633,0,144.588256835938,210.262054443359
4.80999994277954,4.8899998664856,33.0169982910156,228.059997558594,113.055908203125,13.0151710510254,139.266189575195,223.25,137.823989868164,84.0778274536133,7.0646243095398,4.80781272926833e-06,1.39460298669292e-05,0.00192094210069627,0.000987277482636273,3.34933471679688,14.1653032302856,14.7233457565308,5.96121263504028,6.29799699783325,0.0665275752544403,0.0292395446449518,4.71903440484311e-05,3.86457686545327e-05,3.37903475156054e-05,60.6365699768066,64.4493179321289,86.0282211303711,30.6571769714355,282.403594970703,6.24682474136353,25.8122863769531,2.63755249977112,2,153.176635742188,247.974075317383
-11.3199996948242,-11.2799997329712,37.8479995727539,211.610000610352,248.241912841797,51.3897972106934,260.849395751953,222.929992675781,135.853225708008,80.76123046875,13.7994003295898,5.76551701669814e-06,4.12838744523469e-06,0.00256241392344236,0.000850771903060377,1.78787231445312,8.63824081420898,14.5701360702515,5.53329086303711,6.87423324584961,0.467431396245956,0.439284026622772,5.65787631785497e-05,2.40490699070506e-05,2.33683167607524e-05,40.541431427002,41.4218368530273,71.8964614868164,48.2129135131836,186.987030029297,3.91182446479797,129.733184814453,19.9586715698242,25,182.229598999023,308.556701660156
-18.5799999237061,-18.5799999237061,37.7869987487793,211.820007324219,252.870193481445,40.8240852355957,262.396636962891,230.389999389648,82.3836212158203,39.6440391540527,5.57068395614624,6.78299829814932e-06,3.22814084938727e-05,0.00109225627966225,0.000843247747980058,2.91827392578125,8.8768196105957,9.29505157470703,6.87332248687744,6.55745697021484,0.420769244432449,0.142863005399704,6.06233152211644e-05,2.77982453553705e-05,2.6867630367633e-05,64.0790328979492,74.0859832763672,96.6261672973633,231.482513427734,199.698059082031,3.32445502281189,33.4457740783691,6.13737916946411,9,182.468383789062,306.228820800781
9.42000007629395,9.36999988555908,37.9309997558594,211.330001831055,241.177764892578,62.7144660949707,266.290130615234,201.910003662109,299.448852539062,241.685546875,34.6088371276855,3.29547401634045e-06,0.000353460985934362,0.00619142269715667,0.00336519232951105,2.84513092041016,22.063777923584,42.3336906433105,9.69818592071533,7.73678350448608,0.0793228149414062,1.18828547000885,3.47923705703579e-05,5.96098943788093e-05,3.99514683522284e-05,80.7560501098633,65.7582626342773,115.961921691895,37.386417388916,235.333297729492,7.14603662490845,141.949188232422,19.137378692627,0,141.89778137207,170.165405273438
-11.1400003433228,-11.0799999237061,37.564998626709,212.570007324219,251.737045288086,32.6313629150391,267.97265625,223.710006713867,141.669845581055,89.1357650756836,13.1180839538574,5.10922018293058e-06,9.79539981926791e-05,0.00236574769951403,0.00112039537634701,2.40708923339844,12.0247297286987,22.6237850189209,4.90896272659302,8.21893787384033,0.0948211774230003,0.347950726747513,8.12573634902947e-05,2.22622420551488e-05,2.64115442405455e-05,65.0620803833008,86.4816818237305,107.449058532715,231.206039428711,253.877197265625,4.22958993911743,140.276748657227,21.1490993499756,0,166.286865234375,239.934524536133
-18.8199996948242,-18.6299991607666,37.5769996643066,212.529998779297,260.440765380859,38.9569664001465,283.465484619141,231.360000610352,79.2117385864258,34.5899810791016,10.4083490371704,3.58323768523405e-06,4.90791944685043e-06,0.00178469391539693,0.000482519040815532,1.34584808349609,11.5096883773804,12.2857799530029,7.47659778594971,7.05814170837402,0.640150606632233,0.0466486215591431,6.04302585998084e-05,3.26561821566429e-05,2.91285723506007e-05,54.5515060424805,48.9885749816895,22.3752326965332,51.4986991882324,342.595306396484,3.69820404052734,95.9938812255859,15.0708351135254,5,184.072616577148,313.274169921875
5.34000015258789,5.42999982833862,30.0030002593994,238.320007324219,42.9872970581055,15.8048610687256,59.218147277832,232.979995727539,60.6838684082031,28.3460788726807,0.434031426906586,5.8632713262341e-06,3.19080609187949e-05,0.00131908245384693,0.000662673264741898,1.87107086181641,9.61046600341797,10.9441051483154,10.7515115737915,6.81690979003906,0.144529744982719,0.106083527207375,7.83074356149882e-05,2.77822255156934e-05,3.60048834409099e-05,101.27806854248,104.213012695312,111.813995361328,38.2778434753418,340.611358642578,5.11948871612549,38.8797569274902,7.60058259963989,1,175.716812133789,226.802017211914
1.42999994754791,1.61000001430511,34.0960006713867,224.380004882812,154.717636108398,31.3675956726074,175.549453735352,222.949996948242,142.038299560547,80.7613983154297,26.3905067443848,2.34198978432687e-06,0.000145747108035721,0.0047736600972712,0.00271740718744695,1.40235137939453,21.3483581542969,26.4510688781738,2.42242312431335,6.15750503540039,0.342497110366821,0.0373084768652916,4.17355986428447e-05,4.26539299951401e-05,3.40227743436117e-05,43.4751281738281,47.9663887023926,75.4109878540039,39.6287002563477,209.191009521484,5.3754448890686,97.7899322509766,13.4088621139526,3,166.40544128418,264.317810058594
-1.32000005245209,-1.21000003814697,37.6300010681152,212.350006103516,241.228332519531,40.766242980957,265.116424560547,213.669998168945,211.50910949707,154.520355224609,18.4795074462891,5.41352346772328e-06,0.000138293471536599,0.0032626714091748,0.00318900914862752,3.11361694335938,10.8719062805176,25.0244445800781,2.28661799430847,7.61622333526611,0.105800695717335,0.499740719795227,3.22857667924836e-05,4.39328505308367e-05,3.25716100633144e-05,57.4170837402344,66.8047561645508,33.8010101318359,25.2738208770752,208.276916503906,5.68702602386475,121.508262634277,17.388053894043,2,147.209915161133,218.9609375
-3.49000000953674,-3.48000001907349,33.4910011291504,226.440002441406,127.192749023438,21.5500030517578,148.348892211914,229.929992675781,85.9637908935547,39.0085220336914,6.57885885238647,7.28670693206368e-06,1.24125599541003e-05,0.00163554737810045,0.000748298829421401,2.25222015380859,9.36568832397461,12.2968444824219,6.96492624282837,6.743239402771,0.055272251367569,0.105116620659828,6.7379791289568e-05,3.87368017982226e-05,3.52017996192444e-05,60.6670608520508,58.8526344299316,110.450561523438,96.4075698852539,176.818923950195,4.5660285949707,28.9035110473633,5.08600664138794,6,176.565399169922,284.970916748047
3.78999996185303,3.94000005722046,32.2849998474121,230.550003051758,119.936225891113,28.0812606811523,145.691314697266,226.759994506836,124.494003295898,77.2375946044922,1.8202360868454,4.99026100442279e-06,1.749358852976e-05,0.00120976578909904,0.000365251151379198,2.60045623779297,12.6704349517822,16.630054473877,9.32643699645996,8.43356227874756,0.113221570849419,0.208357900381088,5.64452348044142e-05,3.41778832080308e-05,3.52505412593018e-05,83.2933349609375,87.6762619018555,61.4075126647949,46.1237945556641,244.219223022461,5.78198957443237,115.856224060059,18.6425094604492,0,168.699249267578,224.015472412109
-6.82999992370605,-6.88000011444092,35.8110008239746,218.550003051758,195.191146850586,26.1272048950195,216.740447998047,225.369995117188,120.99577331543,71.7977600097656,11.4998531341553,3.38389918397297e-06,6.23578744125552e-05,0.00204752665013075,0.00178649311419576,1.84576416015625,12.7864227294922,20.523754119873,5.00416135787964,7.70197010040283,0.195046067237854,0.387782841920853,6.39314166619442e-05,3.65690066246316e-05,3.1791005312698e-05,40.8236389160156,47.1485748291016,28.8030319213867,74.8976745605469,190.481552124023,4.81185817718506,12.7664918899536,2.35253143310547,1,172.519577026367,270.549407958984
-4.48999977111816,-4.40000009536743,34.6209983825684,222.589996337891,157.718170166016,29.676628112793,181.911834716797,227.080001831055,104.096244812012,57.8653793334961,11.5106315612793,2.77311460195051e-06,1.31987872009631e-05,0.00193336978554726,0.00144269817974418,1.39387512207031,13.7864723205566,17.7414627075195,4.30484867095947,5.64658260345459,0.147563919425011,0.048091284930706,5.39024476893246e-05,3.23125677823555e-05,3.3331223676214e-05,39.0984954833984,43.9449501037598,73.1202545166016,34.7539367675781,277.995758056641,4.19478225708008,66.4948883056641,9.85324954986572,2,169.441055297852,291.519073486328
-16.7800006866455,-16.7000007629395,44.6119995117188,188.580001831055,431.090148925781,86.3815460205078,442.987152099609,205.360000610352,276.505920410156,210.412612915039,34.8124618530273,5.09955589222955e-06,0.000238322754739784,0.00569914327934384,0.00365751003846526,3.16078186035156,16.7136268615723,33.3261032104492,4.06650066375732,7.62528991699219,0.550316572189331,0.704434931278229,3.47039604093879e-05,4.21008444391191e-05,3.50988229911309e-05,94.7813339233398,118.894927978516,91.3309097290039,176.235610961914,177.510101318359,4.66144752502441,91.4703140258789,11.8640470504761,0,182.812393188477,232.771957397461
-12.1700000762939,-12,32.7459983825684,228.979995727539,114.841232299805,28.0748329162598,130.256103515625,241.149993896484,26.3230648040771,50.8585090637207,0.151390314102173,6.0068309721828e-06,8.71204247232527e-05,0.000374397553969175,0.000945458596106619,1.78530883789062,5.87082433700562,3.98929786682129,16.2221279144287,8.57790184020996,0.436239063739777,0.0958808586001396,9.513914847048e-05,3.19264436257072e-05,3.35005752276629e-05,96.3933639526367,63.5137939453125,80.1537628173828,135.137771606445,212.413650512695,4.44345664978027,58.3398056030273,5.00086641311646,3,175.070358276367,279.966705322266
6.86999988555908,6.8600001335144,37.6800003051758,212.179992675781,240.127410888672,36.3379135131836,264.409973144531,205.309997558594,276.431610107422,217.086181640625,34.1534729003906,1.59119808813557e-05,0.000417887116782367,0.00633309595286846,0.00497242994606495,1.18451690673828,35.9574890136719,48.7108116149902,6.41296720504761,6.71665191650391,0.120025731623173,0.109589986503124,2.67610848823097e-05,6.31164803053252e-05,4.45390469394624e-05,101.928146362305,89.6298599243164,44.617259979248,36.3041038513184,156.425506591797,8.10355281829834,46.913387298584,4.55893230438232,0,135.892440795898,198.415832519531
1.12000000476837,1.26999998092651,34.6969985961914,222.339996337891,153.713653564453,30.31614112854,178.423904418945,221.220001220703,151.282699584961,102.011672973633,13.1390972137451,6.12442863712204e-06,3.31942792399786e-05,0.00311957579106092,0.00157255574595183,3.38484954833984,10.0881261825562,16.5741405487061,2.84407615661621,5.11685848236084,0.120900191366673,0.289586693048477,4.00773969886359e-05,4.4928503484698e-05,3.51660382875707e-05,38.6681213378906,40.4490203857422,103.144844055176,31.7128086090088,188.56413269043,5.30592155456543,27.0271091461182,4.21773767471313,4,162.492477416992,270.862884521484
-2.74000000953674,-2.71000003814697,35.0999984741211,220.960006713867,167.461456298828,37.321117401123,183.878234863281,223.710006713867,131.844635009766,78.9889068603516,12.3479347229004,6.88852742314339e-06,1.02700059869676e-05,0.00211020791903138,0.00176498759537935,3.19924163818359,9.94494915008545,16.1976528167725,4.74681854248047,6.09552669525146,0.0799525529146194,0.898593485355377,3.74490264221095e-05,3.51870585291181e-05,3.35215554514434e-05,19.7511959075928,32.922420501709,98.1056442260742,75.7898788452148,192.886840820312,4.23363590240479,107.292762756348,16.2003517150879,6,161.674346923828,279.974884033203
