"debdecaytime","cdnc_ocean_mc","cdnc_land_mc_xs","dcw_qc","qci_detrainment_multiplier","cloudrvl_mstcnv","cloudrvi_mstcnv","bsort_enteff1","bsort_enteff2","urelscale","cond_repart_dpscale","pthresh_closure2","tadjmc1","tadjmc2","tadjmc3","dd_evpeff_qp_scale","geometric_fevapfac","dp_disp_fac","dp_disp_max","dp_disp2_fac","dp_disp2_max","dd_detbyent","entcon_dd","max_dt_overshoot","terminal_aspcp","mc_tqstar_fac","mc_fddrt","tfmc","vterm_env","t_homf","rhcsl","rhctl","ni_homfree","dcs","wb99_rh","invar_pow","ac_time","scale_cn","scale_iifn","scale_difn","ifluffy","sfluffy","vf_multi","vf_mults","a_sed_entrain"
2424.4599609375,68.4244995117188,115.325996398926,0.000118276999273803,1.40191996097565,6.73941993713379,11.8711004257202,0.236635997891426,0.634208023548126,132.75700378418,44.641300201416,597.661987304688,2.78203010559082,2.85763001441956,3.46150994300842,0.000786883989349008,0.663966000080109,0.474189013242722,59.9746017456055,0.847692012786865,163.832992553711,0.087281696498394,0.000211544000194408,0.416833996772766,0.143299996852875,0.955703020095825,0.67841100692749,262.299011230469,2.86406993865967,237.009002685547,0.658262014389038,0.895641982555389,724574,0.000587454007472843,0.859633982181549,0.594735980033875,731.215026855469,1.14662003517151,3.85857009887695,4.61191987991333,0.796250998973846,0.533837020397186,0.617215991020203,0.692673981189728,13.3770999908447
5221.3701171875,50.4779014587402,97.4626007080078,2.72240995400352e-05,1.04668998718262,10.5813999176025,11.8331003189087,0.238071992993355,0.706381022930145,245.128997802734,33.388599395752,675.794006347656,2.29233002662659,4.89601993560791,1.44442999362946,0.000469513004645705,0.257605999708176,0.426504999399185,59.6045989990234,0.62084698677063,223.149002075195,0.244118005037308,9.24894993659109e-05,2.03795003890991,0.162441998720169,1.07583999633789,0.738448023796082,257.830993652344,5.13843011856079,236.223999023438,0.740177989006042,0.89640599489212,728823,0.000567779992707074,0.980611026287079,0.796682000160217,199.914001464844,1.38112998008728,0.78598302602768,2.71608996391296,0.459396004676819,0.998076021671295,1.97571003437042,0.946533977985382,16.2304000854492
2746.32006835938,67.4078979492188,25.5715007781982,5.6166998547269e-05,0.876008987426758,9.46998977661133,6.60353994369507,0.260017991065979,0.540978014469147,181.444000244141,37.5340003967285,652.036987304688,0.949604988098145,1.44674003124237,2.40387988090515,0.000228999997489154,0.668294012546539,0.307108998298645,52.472599029541,0.595700979232788,138.270004272461,0.224509999155998,0.00021946600463707,0.830331981182098,0.180386006832123,0.838765025138855,0.686957001686096,260.315002441406,3.41392993927002,237.130996704102,0.752758979797363,0.882507026195526,388080,6.44219981040806e-05,0.833521008491516,1.11959004402161,1075.78002929688,0.649941980838776,2.58185005187988,9.59195041656494,0.464904010295868,0.959989011287689,0.79443097114563,1.60117995738983,15.4500999450684
4117.52978515625,65.6643981933594,60.8927993774414,0.000147722996189259,1.2218199968338,11.9156999588013,5.33397006988525,0.200204998254776,0.55128401517868,235.050003051758,36.9383010864258,525.658996582031,1.16103005409241,1.85913002490997,2.32122993469238,0.000912507995963097,0.609552025794983,0.10410600155592,34.9869003295898,0.504890024662018,126.051002502441,0.256740003824234,0.000151895001181401,1.66428005695343,0.158513993024826,0.808897972106934,0.88986599445343,255.220001220703,2.4125599861145,233.380004882812,0.639181017875671,0.945734977722168,158407,0.000519849010743201,0.800731003284454,0.944750010967255,874.935974121094,0.99719101190567,6.72311019897461,2.50588989257812,0.0713447034358978,0.172621995210648,1.61063003540039,0.926674008369446,16.8374996185303
3660.94995117188,98.4957962036133,36.0889015197754,8.25802999315783e-05,0.960008978843689,8.31262016296387,13.5888996124268,0.245636999607086,0.739005982875824,204.589996337891,76,529.361999511719,0.899137020111084,4.35592985153198,1.9125200510025,0.00141749996691942,0.500083029270172,0.142078995704651,36.5386009216309,0.595534026622772,278.703002929688,0.198164999485016,0.000335526012349874,1.19568002223969,0.155972003936768,1.15918004512787,0.52360200881958,257.454010009766,3.96550989151001,236.60400390625,0.650183975696564,0.872828006744385,69463.703125,0.000466499011963606,0.862209975719452,1.71096003055573,3394.6201171875,1.424880027771,8.2794303894043,7.43959999084473,0.873883008956909,0.397480010986328,0.907589018344879,0.516030013561249,13.847900390625
5325.1298828125,48.1880989074707,147.111999511719,6.51704976917244e-05,1.24576997756958,10.0565996170044,5.56688022613525,0.285634994506836,0.691177010536194,79.1453018188477,23.8798999786377,616.254028320312,3.07106995582581,2.35482001304626,3.08850002288818,0.000342648010700941,0.972936987876892,0.256476014852524,62.1823997497559,0.845290005207062,135.981002807617,0.495130002498627,0.000165952995303087,2.87894010543823,0.137526005506516,0.925475001335144,0.92662900686264,253.02799987793,5.00122022628784,235.936004638672,0.682726979255676,0.87493497133255,196152,0.000280912994639948,0.913928985595703,1.26967000961304,2875.17993164062,1.24917995929718,8.35700988769531,3.61173009872437,0.655534982681274,0.309475004673004,0.426194995641708,1.33793997764587,13.1695995330811
8432.099609375,47.6259002685547,4.13997983932495,0.000103111000498757,1.93894994258881,8.36357021331787,5.99125003814697,0.172200992703438,0.777408003807068,223.285003662109,54.4177017211914,553.224975585938,1.6180100440979,4.08819007873535,1.21835005283356,0.000141587006510235,0.401008009910583,0.415809988975525,41.5099983215332,1.18594002723694,256.304992675781,0.438917994499207,0.000239191998844035,1.5236200094223,0.116535998880863,1.24015998840332,0.435117989778519,256.154998779297,2.93267011642456,236.884002685547,0.628968000411987,0.818193018436432,436510,0.000504505005665123,0.820330023765564,1.32562005519867,1223.31005859375,1.20569002628326,6.23658990859985,0.87899500131607,0.96510899066925,0.371248006820679,1.36585998535156,0.89792799949646,15.6220998764038
1948.21997070312,93.6666030883789,145.714996337891,8.48962008603849e-05,1.50911998748779,12.1205997467041,5.77080011367798,0.12814000248909,0.671380996704102,288.524993896484,49.244701385498,530.252014160156,3.9950098991394,3.67087006568909,2.7906699180603,0.00022112499573268,0.119979001581669,0.398369014263153,31.1217994689941,0.654668986797333,242.882995605469,0.342671990394592,7.39910974516533e-05,0.492251992225647,0.104097001254559,0.918443024158478,0.625247001647949,248.186996459961,5.47676992416382,235.195999145508,0.790081024169922,0.917007029056549,444400,0.000173356995219365,0.883162021636963,0.675746023654938,3190.4599609375,1.44782996177673,5.62649011611938,1.93474996089935,0.0916069969534874,0.797092020511627,1.5440399646759,1.83555996417999,16.4043006896973
4838.490234375,46.4141998291016,103.772003173828,0.000102585996501148,1.55599999427795,12.8526000976562,10.815299987793,0.271816998720169,0.713060021400452,221.988006591797,34.7869987487793,504.381011962891,1.30628001689911,2.44291996955872,0.561070024967194,0.000942756014410406,0.192779004573822,0.331642985343933,58.980598449707,0.756567001342773,146.128005981445,0.101432003080845,3.48325011145789e-05,2.01689004898071,0.148258998990059,1.05058002471924,0.691210985183716,255.044006347656,4.41568994522095,236.84700012207,0.647916972637177,0.821388006210327,180978,0.000269147014478222,0.930096983909607,0.962517976760864,2905.2900390625,0.675755977630615,1.69716000556946,9.85122013092041,0.289797008037567,0.627299010753632,1.22562003135681,1.67410004138947,16.8250999450684
2552.98999023438,84.6766967773438,45.5243988037109,0.000103849000879563,1.94193005561829,7.9342999458313,7.90069007873535,0.214907005429268,0.699339985847473,141.223999023438,40.4421005249023,562.994995117188,2.69366002082825,1.37178003787994,3.23147988319397,0.000112743000499904,0.144986003637314,0.219101995229721,24.0594005584717,1.23413002490997,226.192993164062,0.263271003961563,0.000373974005924538,0.610435009002686,0.0908123999834061,0.670253992080688,0.763692021369934,256.475006103516,4.5880298614502,237.063995361328,0.653437972068787,0.926638007164001,197339,0.000312240998027846,0.957430005073547,0.935346007347107,1726.93005371094,1.22380995750427,2.09811997413635,6.7612099647522,0.613633990287781,0.839752018451691,1.77939999103546,0.736208021640778,12.082200050354
8258.1201171875,65.3376998901367,90.5497970581055,0.000117000003228895,1.58315002918243,8.09955024719238,6.2036600112915,0.0654072016477585,0.787553012371063,203.451995849609,20.5781002044678,605.963012695312,2.13364005088806,2.89793992042542,1.97054004669189,0.000257003994192928,0.617071986198425,0.417127013206482,54.0288009643555,1.41085004806519,206.09700012207,0.482459992170334,0.000198901005205698,1.24294996261597,0.0788920968770981,0.791733980178833,0.448935002088547,260.638000488281,5.99476003646851,237.962005615234,0.840668976306915,0.938021004199982,885167,0.000207613993552513,0.968837976455688,1.14225995540619,334.846008300781,1.33033001422882,7.23300981521606,4.15154981613159,0.766932010650635,0.568737983703613,0.725076973438263,1.58095002174377,15.1968002319336
8756.330078125,86.8243026733398,122.468002319336,5.76636994082946e-05,0.61861002445221,8.97628974914551,13.4455003738403,0.273674994707108,0.531949996948242,143.92399597168,64.7550964355469,558.838012695312,0.545031011104584,1.88964998722076,0.574190974235535,0.000481300987303257,0.116135001182556,0.119111999869347,44.3653984069824,0.817483007907867,267.872009277344,0.260751992464066,0.00014659900625702,0.341975003480911,0.167519003152847,0.9809730052948,0.614968001842499,256.247009277344,3.75883007049561,235.09700012207,0.661557972431183,0.827467024326324,561635,0.000401794008212164,0.815025985240936,1.76279997825623,2566.669921875,0.781367003917694,9.46907997131348,7.74065017700195,0.88289201259613,0.105149999260902,1.5551700592041,1.08255004882812,15.2225999832153
8003.75,71.4497985839844,33.7881011962891,0.000113023997982964,1.13355994224548,7.34662008285522,9.83975028991699,0.292093992233276,0.589784979820251,65.8993988037109,74.7720031738281,622.028991699219,3.55167007446289,3.96515011787415,1.21212005615234,0.000954725022893399,0.574136018753052,0.333936005830765,38.015998840332,1.10818004608154,287.377014160156,0.119184002280235,2.09629997698357e-05,2.59539008140564,0.131577998399734,1.367879986763,0.740733027458191,258.523010253906,2.89961004257202,235.559005737305,0.649500012397766,0.849093019962311,391974,0.00034364199382253,0.803777992725372,1.27866005897522,2515.22998046875,0.755371987819672,3.43784999847412,1.61826002597809,0.133836001157761,0.754702985286713,1.20580995082855,0.871912002563477,13.6782999038696
6241.2998046875,68.6473999023438,24.3250007629395,0.000105758001154754,0.676361978054047,14.3351001739502,9.67576026916504,0.175509005784988,0.68197500705719,97.5154037475586,20.1044006347656,506.473999023438,3.80767011642456,4.48141002655029,2.93390011787415,0.000190488004591316,0.912725985050201,0.206559002399445,59.4506988525391,0.945119976997375,264.358001708984,0.128872007131577,0.000126509999972768,0.685784995555878,0.12575900554657,0.758467972278595,0.796028971672058,257.329986572266,4.5418701171875,237.636993408203,0.711597979068756,0.806259989738464,200287,0.000308660994051024,0.913183987140656,0.920733988285065,2628.61010742188,1.41085004806519,9.79644966125488,9.61985015869141,0.506521999835968,0.844713985919952,1.68594002723694,1.00352001190186,16.5960998535156
2789.05004882812,44.0588989257812,78.0038986206055,6.46393018541858e-05,0.632893979549408,9.48898029327393,8.47496032714844,0.262506008148193,0.726997971534729,100.640998840332,31.605899810791,667.922973632812,3.78914999961853,5.889319896698,2.01139998435974,0.00140990002546459,0.467640995979309,0.143094003200531,50.4765014648438,0.694476008415222,209.345993041992,0.227182000875473,0.000254309998126701,1.97678995132446,0.111031003296375,1.0922600030899,0.285199999809265,253.572006225586,4.24934005737305,233.697006225586,0.651998996734619,0.81927901506424,738568,0.000338482990628108,0.889895021915436,0.274874001741409,1208.32995605469,1.32550001144409,1.13324999809265,8.15826034545898,0.716165006160736,0.722163021564484,1.0353000164032,0.911418974399567,14.9628000259399
2252.39990234375,82.546501159668,123.419998168945,6.83373000356369e-05,0.61508697271347,9.62817001342773,11.6498003005981,0.0934450030326843,0.717377007007599,121.194000244141,24.3162994384766,657.611022949219,2.45697999000549,3.0069899559021,2.677570104599,0.000774523010477424,0.596561014652252,0.39767199754715,40.7804985046387,0.515075981616974,237.854995727539,0.493510007858276,0.000171095001860522,1.91580998897552,0.093962699174881,0.5675830245018,0.488777011632919,258.190002441406,3.0738799571991,235.074005126953,0.652453005313873,0.84477299451828,926024,0.000542288005817682,0.845225989818573,0.561691999435425,1509.07995605469,0.9842249751091,6.74847984313965,6.96896982192993,0.12262400239706,0.698566019535065,1.45153999328613,0.445942014455795,13.9609003067017
6494.009765625,66.7332992553711,32.296501159668,0.000141718002851121,0.862084984779358,9.80288982391357,12.6136999130249,0.244009003043175,0.535713970661163,158.955001831055,67.845703125,695.262023925781,2.26887989044189,4.70023012161255,3.95654010772705,0.00107271003071219,0.617973029613495,0.121593996882439,35.6418991088867,1.48064994812012,216.735000610352,0.184070006012917,0.000129642998217605,1.81657004356384,0.100619003176689,1.21613001823425,0.6598060131073,250.389999389648,3.66839003562927,237.296005249023,0.742367029190063,0.888414978981018,516026,5.37447012902703e-05,0.883526027202606,0.407972007989883,2165.31005859375,1.02806997299194,3.5469400882721,7.41946983337402,0.0439115017652512,0.785338997840881,0.706691980361938,1.86524999141693,13.8571996688843
6074.3701171875,87.1626968383789,100.290000915527,0.000136214002850465,1.22395002841949,6.82504987716675,6.45460987091064,0.0860039964318275,0.655390024185181,195.537002563477,62.1641006469727,634.818969726562,0.801537990570068,2.32578992843628,1.90091001987457,0.000135120993945748,0.575942993164062,0.412759006023407,27.1240005493164,1.22740995883942,274.567993164062,0.138575002551079,0.000207311997655779,1.94091999530792,0.189089000225067,1.33408999443054,0.383563011884689,253.600997924805,5.13404989242554,237.180999755859,0.643688023090363,0.887017011642456,597221,0.000277955987257883,0.84442800283432,0.162018001079559,1949.38000488281,1.2775399684906,5.85586977005005,9.56000995635986,0.00944031029939651,0.0341216996312141,1.30455994606018,0.519168972969055,12.4306001663208
3553.73999023438,97.9577026367188,121.769996643066,9.32288967305794e-05,0.802982985973358,7.1628999710083,9.39017009735107,0.260558992624283,0.528649985790253,248.425003051758,54.627799987793,547.932983398438,2.20212006568909,3.57924008369446,0.607955992221832,0.00104727002326399,0.757872998714447,0.167408004403114,41.6231994628906,0.7793790102005,141.195007324219,0.140764996409416,0.000230086996452883,1.58818995952606,0.085724301636219,1.27768003940582,0.891318023204803,262.894989013672,2.51149010658264,235.352996826172,0.647359013557434,0.866980016231537,299529,0.000193464002222754,0.954756021499634,1.07121002674103,242.84700012207,1.33461999893188,8.80379009246826,9.67117977142334,0.950551986694336,0.763939023017883,0.458142995834351,0.777523994445801,12.122799873352
5194.77978515625,84.8440017700195,124.892997741699,4.65211014670786e-05,0.836988985538483,14.8411998748779,11.8653001785278,0.184308007359505,0.794471979141235,72.3221969604492,60.9907989501953,586.257995605469,0.817937016487122,1.31523001194,2.44774007797241,0.000711438013240695,0.720762014389038,0.399922996759415,57.8711013793945,0.535754978656769,104.158996582031,0.45024299621582,1.33421999635175e-05,0.917635023593903,0.191878005862236,0.91364598274231,0.389923006296158,255.399993896484,4.57658004760742,235.669006347656,0.777022004127502,0.943338990211487,118844,0.000250250013777986,0.839196026325226,1.90922999382019,3595.88989257812,1.05638003349304,7.51758003234863,5.37838983535767,0.97604501247406,0.770072996616364,1.04184997081757,0.728886008262634,14.7772998809814
4743.830078125,95.7713012695312,16.9920997619629,8.4127597801853e-05,1.21408998966217,11.214599609375,14.3724002838135,0.175565004348755,0.72161602973938,120.252998352051,57.899600982666,685.122985839844,3.71894001960754,2.52330994606018,2.63421010971069,0.00113245996180922,0.25076898932457,0.118019998073578,61.8064994812012,0.856189012527466,179.679992675781,0.0859142020344734,0.0002141510049114,0.74073201417923,0.110918998718262,1.00543999671936,0.256062000989914,253.197998046875,2.07999992370605,237.205001831055,0.715541005134583,0.934022009372711,638211,0.000144920995808206,0.927006006240845,1.92208003997803,1084.17004394531,1.2699099779129,7.8657398223877,0.180721998214722,0.0886382013559341,0.695142984390259,1.23697996139526,0.781351983547211,15.4621000289917
2444.8701171875,44.9874992370605,133.580001831055,6.7241802753415e-05,1.7358900308609,10.8037004470825,13.6498003005981,0.0707899034023285,0.503997027873993,200.994003295898,39.4500007629395,618.275024414062,1.92733001708984,3.90795993804932,1.25836002826691,0.000923270999919623,0.305772006511688,0.155085995793343,52.3670997619629,1.42405998706818,160.585006713867,0.235067993402481,0.000398823991417885,1.70030999183655,0.11014000326395,1.36128997802734,0.999400973320007,248.901992797852,3.05258011817932,238.123001098633,0.6874920129776,0.841138005256653,19589,0.000553451012820005,0.898319005966187,1.79287004470825,2603.0400390625,0.691468000411987,2.33171010017395,1.07039999961853,0.809912979602814,0.973807990550995,0.419973999261856,1.5385400056839,16.1819000244141
4040.07006835938,72.556396484375,70.9101028442383,4.61538002127782e-05,0.691469013690948,11.1076002120972,9.21842956542969,0.0510675013065338,0.564325988292694,260.678985595703,58.4198989868164,643.458984375,1.48711001873016,4.33882999420166,3.70551991462708,0.000150899999425747,0.268330007791519,0.19709500670433,56.1758003234863,1.26959002017975,269.591003417969,0.0050534401088953,0.000147493003169075,2.96516990661621,0.098231703042984,0.641861021518707,0.453465014696121,261.35400390625,5.89238977432251,235.085998535156,0.802206993103027,0.921981990337372,951184,0.000483320996863768,0.811452984809875,1.73671996593475,2678.19995117188,0.536725997924805,4.66623020172119,6.12647008895874,0.111939996480942,0.355461001396179,1.59939002990723,1.529629945755,13.0663995742798
8523.48046875,97.1297988891602,69.1977005004883,6.39291974948719e-05,0.551696002483368,10.6260995864868,6.74733018875122,0.126871004700661,0.741043984889984,268.231994628906,67.1615982055664,631.265014648438,2.94254994392395,2.40551996231079,1.33169996738434,0.000231211000937037,0.0758050978183746,0.374597012996674,47.7262001037598,1.25765001773834,203.544006347656,0.239919006824493,0.000356959004420787,0.670899987220764,0.0524381995201111,0.975652992725372,0.935250997543335,252.268997192383,5.51126003265381,233.520004272461,0.796194970607758,0.857843995094299,361157,0.000159888993948698,0.852274000644684,0.433896005153656,2034.05004882812,1.40210998058319,1.60116994380951,3.70702004432678,0.0601709000766277,0.562699019908905,0.520241975784302,1.65917003154755,15.2975997924805
1859.13000488281,55.576099395752,145.408996582031,4.75279994134326e-05,0.538405001163483,6.68045997619629,6.38261985778809,0.23581500351429,0.651189029216766,197.348007202148,47.7505989074707,691.877014160156,2.57767009735107,2.36755990982056,1.98766005039215,0.000424556987127289,0.487841993570328,0.475423991680145,38.228099822998,1.06230998039246,105.146003723145,0.258769989013672,6.84689002810046e-05,0.563672006130219,0.104699999094009,1.41451001167297,0.460303008556366,256.398010253906,4.78163003921509,237.755004882812,0.709626019001007,0.889313995838165,967964,0.000141862998134457,0.864959001541138,0.917735993862152,1663.08996582031,1.46608996391296,7.47465991973877,4.14291000366211,0.438565999269485,0.414894014596939,1.74776995182037,1.63129997253418,13.6513996124268
5864.830078125,74.9621963500977,134.697006225586,0.000113827998575289,1.19723999500275,12.4680995941162,11.2123003005981,0.190794005990028,0.657163977622986,81.8918991088867,21.7943992614746,500.825012207031,2.89856004714966,5.41039991378784,2.11899995803833,0.000685793987940997,0.773470997810364,0.367256999015808,54.6306991577148,1.4472199678421,277.936004638672,0.123040996491909,0.000255408987868577,2.2953200340271,0.118684001266956,1.06354999542236,0.563462018966675,259.303009033203,2.38532996177673,233.343002319336,0.795199990272522,0.944917976856232,619849,0.000237514002947137,0.819975972175598,0.172738999128342,1375.46997070312,0.905045986175537,3.09803009033203,8.98398017883301,0.873080015182495,0.145710006356239,0.407673001289368,1.04261004924774,13.5802001953125
8106.89013671875,54.209400177002,5.51389980316162,0.000128714003949426,1.70652997493744,6.46984004974365,7.95601987838745,0.159876003861427,0.748510003089905,152.585998535156,45.1165008544922,650.098022460938,1.05469000339508,1.96291995048523,0.59859299659729,0.000247454998316243,0.562403976917267,0.379813998937607,37.0061988830566,0.603377997875214,277.054992675781,0.175832003355026,0.000293504010187462,1.18015003204346,0.0630028992891312,1.48447000980377,0.676724016666412,255.774993896484,4.55565977096558,235.279998779297,0.703523993492126,0.872285008430481,338614,0.000514264975208789,0.892609000205994,0.565689980983734,1813.71997070312,0.84366899728775,5.0119800567627,9.75452995300293,0.663398027420044,0.960074007511139,1.18782997131348,0.748889029026031,15.394100189209
